"","group","country","units","year","amount"
"1","Total coffee, tea, and spices","Colombia","Million dollars","2023","1560.9"
"2","Total coffee, tea, and spices","Colombia","Million dollars","2022","2132"
"3","Total coffee, tea, and spices","Colombia","Million dollars","2021","1485.3"
"4","Total coffee, tea, and spices","Colombia","Million dollars","2020","1221.8"
"5","Total coffee, tea, and spices","Colombia","Million dollars","2019","1267.9000000000001"
"6","Total coffee, tea, and spices","Colombia","Million dollars","2018","1254"
"7","Total coffee, tea, and spices","Colombia","Million dollars","2017","1367.9"
"8","Total coffee, tea, and spices","Colombia","Million dollars","2016","1194.9000000000001"
"9","Total coffee, tea, and spices","Colombia","Million dollars","2015","1311.2"
"10","Total coffee, tea, and spices","Colombia","Million dollars","2014","1243.7"
"11","Total coffee, tea, and spices","Colombia","Million dollars","2013","1026.2"
"12","Total coffee, tea, and spices","Colombia","Million dollars","2012","999.5"
"13","Total coffee, tea, and spices","Colombia","Million dollars","2011","1441.9"
"14","Total coffee, tea, and spices","Colombia","Million dollars","2010","918.1"
"15","Total coffee, tea, and spices","Colombia","Million dollars","2009","789"
"16","Total coffee, tea, and spices","Colombia","Million dollars","2008","853.7"
"17","Total coffee, tea, and spices","Colombia","Million dollars","2007","706.8"
"18","Total coffee, tea, and spices","Colombia","Million dollars","2006","629.9"
"19","Total coffee, tea, and spices","Colombia","Million dollars","2005","632.70000000000005"
"20","Total coffee, tea, and spices","Colombia","Million dollars","2004","410"
"21","Total coffee, tea, and spices","Colombia","Million dollars","2003","377.3"
"22","Total coffee, tea, and spices","Colombia","Million dollars","2002","331.4"
"23","Total coffee, tea, and spices","Colombia","Million dollars","2001","318.8"
"24","Total coffee, tea, and spices","Colombia","Million dollars","2000","451.6"
"25","Total coffee, tea, and spices","Colombia","Million dollars","1999","519.29999999999995"
"26","Total coffee, tea, and spices","Brazil","Million dollars","2023","1542.6"
"27","Total coffee, tea, and spices","Brazil","Million dollars","2022","2266.8000000000002"
"28","Total coffee, tea, and spices","Brazil","Million dollars","2021","1378.7"
"29","Total coffee, tea, and spices","Brazil","Million dollars","2020","1216.7"
"30","Total coffee, tea, and spices","Brazil","Million dollars","2019","1171.5999999999999"
"31","Total coffee, tea, and spices","Brazil","Million dollars","2018","1122.4000000000001"
"32","Total coffee, tea, and spices","Brazil","Million dollars","2017","1258.5999999999999"
"33","Total coffee, tea, and spices","Brazil","Million dollars","2016","1277.8"
"34","Total coffee, tea, and spices","Brazil","Million dollars","2015","1585.6"
"35","Total coffee, tea, and spices","Brazil","Million dollars","2014","1552.7"
"36","Total coffee, tea, and spices","Brazil","Million dollars","2013","1291.0999999999999"
"37","Total coffee, tea, and spices","Brazil","Million dollars","2012","1515.4"
"38","Total coffee, tea, and spices","Brazil","Million dollars","2011","2111.4"
"39","Total coffee, tea, and spices","Brazil","Million dollars","2010","1209.9000000000001"
"40","Total coffee, tea, and spices","Brazil","Million dollars","2009","867"
"41","Total coffee, tea, and spices","Brazil","Million dollars","2008","863.2"
"42","Total coffee, tea, and spices","Brazil","Million dollars","2007","746"
"43","Total coffee, tea, and spices","Brazil","Million dollars","2006","642"
"44","Total coffee, tea, and spices","Brazil","Million dollars","2005","562.5"
"45","Total coffee, tea, and spices","Brazil","Million dollars","2004","394"
"46","Total coffee, tea, and spices","Brazil","Million dollars","2003","339.5"
"47","Total coffee, tea, and spices","Brazil","Million dollars","2002","259.8"
"48","Total coffee, tea, and spices","Brazil","Million dollars","2001","233.3"
"49","Total coffee, tea, and spices","Brazil","Million dollars","2000","336.4"
"50","Total coffee, tea, and spices","Brazil","Million dollars","1999","553.29999999999995"
"51","Total coffee, tea, and spices","Switzerland","Million dollars","2023","1123.4000000000001"
"52","Total coffee, tea, and spices","Switzerland","Million dollars","2022","854.1"
"53","Total coffee, tea, and spices","Switzerland","Million dollars","2021","790.9"
"54","Total coffee, tea, and spices","Switzerland","Million dollars","2020","454.5"
"55","Total coffee, tea, and spices","Switzerland","Million dollars","2019","360.9"
"56","Total coffee, tea, and spices","Switzerland","Million dollars","2018","238.2"
"57","Total coffee, tea, and spices","Switzerland","Million dollars","2017","186"
"58","Total coffee, tea, and spices","Switzerland","Million dollars","2016","115.4"
"59","Total coffee, tea, and spices","Switzerland","Million dollars","2015","118.4"
"60","Total coffee, tea, and spices","Switzerland","Million dollars","2014","59.5"
"61","Total coffee, tea, and spices","Switzerland","Million dollars","2013","49.1"
"62","Total coffee, tea, and spices","Switzerland","Million dollars","2012","66.400000000000006"
"63","Total coffee, tea, and spices","Switzerland","Million dollars","2011","84.7"
"64","Total coffee, tea, and spices","Switzerland","Million dollars","2010","62.2"
"65","Total coffee, tea, and spices","Switzerland","Million dollars","2009","54.5"
"66","Total coffee, tea, and spices","Switzerland","Million dollars","2008","38.6"
"67","Total coffee, tea, and spices","Switzerland","Million dollars","2007","35.5"
"68","Total coffee, tea, and spices","Switzerland","Million dollars","2006","37.9"
"69","Total coffee, tea, and spices","Switzerland","Million dollars","2005","38.4"
"70","Total coffee, tea, and spices","Switzerland","Million dollars","2004","36.200000000000003"
"71","Total coffee, tea, and spices","Switzerland","Million dollars","2003","28.7"
"72","Total coffee, tea, and spices","Switzerland","Million dollars","2002","22.2"
"73","Total coffee, tea, and spices","Switzerland","Million dollars","2001","17.899999999999999"
"74","Total coffee, tea, and spices","Switzerland","Million dollars","2000","10"
"75","Total coffee, tea, and spices","Switzerland","Million dollars","1999","4"
"76","Total coffee, tea, and spices","Mexico","Million dollars","2023","728.3"
"77","Total coffee, tea, and spices","Mexico","Million dollars","2022","729.9"
"78","Total coffee, tea, and spices","Mexico","Million dollars","2021","487"
"79","Total coffee, tea, and spices","Mexico","Million dollars","2020","405.8"
"80","Total coffee, tea, and spices","Mexico","Million dollars","2019","385.3"
"81","Total coffee, tea, and spices","Mexico","Million dollars","2018","403.1"
"82","Total coffee, tea, and spices","Mexico","Million dollars","2017","387.1"
"83","Total coffee, tea, and spices","Mexico","Million dollars","2016","338.6"
"84","Total coffee, tea, and spices","Mexico","Million dollars","2015","413.3"
"85","Total coffee, tea, and spices","Mexico","Million dollars","2014","463.4"
"86","Total coffee, tea, and spices","Mexico","Million dollars","2013","539.6"
"87","Total coffee, tea, and spices","Mexico","Million dollars","2012","647.29999999999995"
"88","Total coffee, tea, and spices","Mexico","Million dollars","2011","653.20000000000005"
"89","Total coffee, tea, and spices","Mexico","Million dollars","2010","389.7"
"90","Total coffee, tea, and spices","Mexico","Million dollars","2009","379.1"
"91","Total coffee, tea, and spices","Mexico","Million dollars","2008","365.4"
"92","Total coffee, tea, and spices","Mexico","Million dollars","2007","332.3"
"93","Total coffee, tea, and spices","Mexico","Million dollars","2006","295.89999999999998"
"94","Total coffee, tea, and spices","Mexico","Million dollars","2005","251.8"
"95","Total coffee, tea, and spices","Mexico","Million dollars","2004","215.3"
"96","Total coffee, tea, and spices","Mexico","Million dollars","2003","196.6"
"97","Total coffee, tea, and spices","Mexico","Million dollars","2002","226.8"
"98","Total coffee, tea, and spices","Mexico","Million dollars","2001","221.2"
"99","Total coffee, tea, and spices","Mexico","Million dollars","2000","501.3"
"100","Total coffee, tea, and spices","Mexico","Million dollars","1999","480.6"
"101","Total coffee, tea, and spices","Vietnam","Million dollars","2023","682.9"
"102","Total coffee, tea, and spices","Vietnam","Million dollars","2022","765.2"
"103","Total coffee, tea, and spices","Vietnam","Million dollars","2021","602.79999999999995"
"104","Total coffee, tea, and spices","Vietnam","Million dollars","2020","511.6"
"105","Total coffee, tea, and spices","Vietnam","Million dollars","2019","497.7"
"106","Total coffee, tea, and spices","Vietnam","Million dollars","2018","618.1"
"107","Total coffee, tea, and spices","Vietnam","Million dollars","2017","803.4"
"108","Total coffee, tea, and spices","Vietnam","Million dollars","2016","864.4"
"109","Total coffee, tea, and spices","Vietnam","Million dollars","2015","684.4"
"110","Total coffee, tea, and spices","Vietnam","Million dollars","2014","809.8"
"111","Total coffee, tea, and spices","Vietnam","Million dollars","2013","674.7"
"112","Total coffee, tea, and spices","Vietnam","Million dollars","2012","731.3"
"113","Total coffee, tea, and spices","Vietnam","Million dollars","2011","635.9"
"114","Total coffee, tea, and spices","Vietnam","Million dollars","2010","439.7"
"115","Total coffee, tea, and spices","Vietnam","Million dollars","2009","326.7"
"116","Total coffee, tea, and spices","Vietnam","Million dollars","2008","350.9"
"117","Total coffee, tea, and spices","Vietnam","Million dollars","2007","341.5"
"118","Total coffee, tea, and spices","Vietnam","Million dollars","2006","243.1"
"119","Total coffee, tea, and spices","Vietnam","Million dollars","2005","190.7"
"120","Total coffee, tea, and spices","Vietnam","Million dollars","2004","144.5"
"121","Total coffee, tea, and spices","Vietnam","Million dollars","2003","98.3"
"122","Total coffee, tea, and spices","Vietnam","Million dollars","2002","73.2"
"123","Total coffee, tea, and spices","Vietnam","Million dollars","2001","89.8"
"124","Total coffee, tea, and spices","Vietnam","Million dollars","2000","132.80000000000001"
"125","Total coffee, tea, and spices","Vietnam","Million dollars","1999","118.1"
"126","Total coffee, tea, and spices","Canada","Million dollars","2023","673.4"
"127","Total coffee, tea, and spices","Canada","Million dollars","2022","716.4"
"128","Total coffee, tea, and spices","Canada","Million dollars","2021","533.9"
"129","Total coffee, tea, and spices","Canada","Million dollars","2020","483.9"
"130","Total coffee, tea, and spices","Canada","Million dollars","2019","511"
"131","Total coffee, tea, and spices","Canada","Million dollars","2018","519.4"
"132","Total coffee, tea, and spices","Canada","Million dollars","2017","647.9"
"133","Total coffee, tea, and spices","Canada","Million dollars","2016","582.70000000000005"
"134","Total coffee, tea, and spices","Canada","Million dollars","2015","541"
"135","Total coffee, tea, and spices","Canada","Million dollars","2014","498.8"
"136","Total coffee, tea, and spices","Canada","Million dollars","2013","503.1"
"137","Total coffee, tea, and spices","Canada","Million dollars","2012","524.6"
"138","Total coffee, tea, and spices","Canada","Million dollars","2011","520"
"139","Total coffee, tea, and spices","Canada","Million dollars","2010","384"
"140","Total coffee, tea, and spices","Canada","Million dollars","2009","279.10000000000002"
"141","Total coffee, tea, and spices","Canada","Million dollars","2008","224"
"142","Total coffee, tea, and spices","Canada","Million dollars","2007","200.8"
"143","Total coffee, tea, and spices","Canada","Million dollars","2006","201.4"
"144","Total coffee, tea, and spices","Canada","Million dollars","2005","196.8"
"145","Total coffee, tea, and spices","Canada","Million dollars","2004","181"
"146","Total coffee, tea, and spices","Canada","Million dollars","2003","167"
"147","Total coffee, tea, and spices","Canada","Million dollars","2002","171.6"
"148","Total coffee, tea, and spices","Canada","Million dollars","2001","169.4"
"149","Total coffee, tea, and spices","Canada","Million dollars","2000","176.4"
"150","Total coffee, tea, and spices","Canada","Million dollars","1999","172.3"
"151","Total coffee, tea, and spices","Guatemala","Million dollars","2023","471.9"
"152","Total coffee, tea, and spices","Guatemala","Million dollars","2022","555.70000000000005"
"153","Total coffee, tea, and spices","Guatemala","Million dollars","2021","436.5"
"154","Total coffee, tea, and spices","Guatemala","Million dollars","2020","329.2"
"155","Total coffee, tea, and spices","Guatemala","Million dollars","2019","331.9"
"156","Total coffee, tea, and spices","Guatemala","Million dollars","2018","340.1"
"157","Total coffee, tea, and spices","Guatemala","Million dollars","2017","341.7"
"158","Total coffee, tea, and spices","Guatemala","Million dollars","2016","268.7"
"159","Total coffee, tea, and spices","Guatemala","Million dollars","2015","333.8"
"160","Total coffee, tea, and spices","Guatemala","Million dollars","2014","368.4"
"161","Total coffee, tea, and spices","Guatemala","Million dollars","2013","420.9"
"162","Total coffee, tea, and spices","Guatemala","Million dollars","2012","577.20000000000005"
"163","Total coffee, tea, and spices","Guatemala","Million dollars","2011","593.5"
"164","Total coffee, tea, and spices","Guatemala","Million dollars","2010","307.39999999999998"
"165","Total coffee, tea, and spices","Guatemala","Million dollars","2009","345.9"
"166","Total coffee, tea, and spices","Guatemala","Million dollars","2008","376.8"
"167","Total coffee, tea, and spices","Guatemala","Million dollars","2007","313.39999999999998"
"168","Total coffee, tea, and spices","Guatemala","Million dollars","2006","280.5"
"169","Total coffee, tea, and spices","Guatemala","Million dollars","2005","287.10000000000002"
"170","Total coffee, tea, and spices","Guatemala","Million dollars","2004","216.4"
"171","Total coffee, tea, and spices","Guatemala","Million dollars","2003","216.1"
"172","Total coffee, tea, and spices","Guatemala","Million dollars","2002","172.8"
"173","Total coffee, tea, and spices","Guatemala","Million dollars","2001","180.5"
"174","Total coffee, tea, and spices","Guatemala","Million dollars","2000","306.89999999999998"
"175","Total coffee, tea, and spices","Guatemala","Million dollars","1999","304.5"
"176","Total coffee, tea, and spices","Rest of world","Million dollars","2023","4499.8999999999996"
"177","Total coffee, tea, and spices","Rest of world","Million dollars","2022","4960.2"
"178","Total coffee, tea, and spices","Rest of world","Million dollars","2021","4104.1000000000004"
"179","Total coffee, tea, and spices","Rest of world","Million dollars","2020","3722.7"
"180","Total coffee, tea, and spices","Rest of world","Million dollars","2019","3901"
"181","Total coffee, tea, and spices","Rest of world","Million dollars","2018","3959.4"
"182","Total coffee, tea, and spices","Rest of world","Million dollars","2017","4074.1"
"183","Total coffee, tea, and spices","Rest of world","Million dollars","2016","3668.8"
"184","Total coffee, tea, and spices","Rest of world","Million dollars","2015","3548.5"
"185","Total coffee, tea, and spices","Rest of world","Million dollars","2014","3302.5"
"186","Total coffee, tea, and spices","Rest of world","Million dollars","2013","3128.5"
"187","Total coffee, tea, and spices","Rest of world","Million dollars","2012","3664"
"188","Total coffee, tea, and spices","Rest of world","Million dollars","2011","3675.2"
"189","Total coffee, tea, and spices","Rest of world","Million dollars","2010","2554"
"190","Total coffee, tea, and spices","Rest of world","Million dollars","2009","2119"
"191","Total coffee, tea, and spices","Rest of world","Million dollars","2008","2508.1999999999998"
"192","Total coffee, tea, and spices","Rest of world","Million dollars","2007","2114.9"
"193","Total coffee, tea, and spices","Rest of world","Million dollars","2006","1864.2"
"194","Total coffee, tea, and spices","Rest of world","Million dollars","2005","1610.8"
"195","Total coffee, tea, and spices","Rest of world","Million dollars","2004","1546.9"
"196","Total coffee, tea, and spices","Rest of world","Million dollars","2003","1448.4"
"197","Total coffee, tea, and spices","Rest of world","Million dollars","2002","1197.2"
