"","group","country","units","year","amount"
"1232","Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2017","644"
"1233","Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2016","604.70000000000005"
"1234","Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2015","603.20000000000005"
"1235","Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2014","603.70000000000005"
"1236","Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2013","591.29999999999995"
"1237","Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2012","592.6"
"1238","Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2011","638.9"
"1239","Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2010","659.7"
"1240","Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2009","608"
"1241","Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2008","588.5"
"1242","Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2007","589"
"1243","Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2006","640.1"
"1244","Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2005","602.79999999999995"
"1245","Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2004","579.79999999999995"
"1246","Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2003","559.1"
"1247","Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2002","485.3"
"1248","Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2001","415.3"
"1249","Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2000","418.1"
"1250","Prepared fish and shellfish ","World (quantity)","1,000 metric tons","1999","401.7"
