"","group","country","units","year","amount"
"408","Fresh or chilled fruit ","Guatemala","Million dollars","2016","1091.5999999999999"
"409","Fresh or chilled fruit ","Guatemala","Million dollars","2015","1041.8"
"410","Fresh or chilled fruit ","Guatemala","Million dollars","2014","984.4"
"411","Fresh or chilled fruit ","Guatemala","Million dollars","2013","913"
"412","Fresh or chilled fruit ","Guatemala","Million dollars","2012","847.5"
"413","Fresh or chilled fruit ","Guatemala","Million dollars","2011","789.3"
"414","Fresh or chilled fruit ","Guatemala","Million dollars","2010","588.4"
"415","Fresh or chilled fruit ","Guatemala","Million dollars","2009","588.6"
"416","Fresh or chilled fruit ","Guatemala","Million dollars","2008","498.3"
"417","Fresh or chilled fruit ","Guatemala","Million dollars","2007","444.6"
"418","Fresh or chilled fruit ","Guatemala","Million dollars","2006","357.4"
"419","Fresh or chilled fruit ","Guatemala","Million dollars","2005","371.6"
"420","Fresh or chilled fruit ","Guatemala","Million dollars","2004","346.2"
"421","Fresh or chilled fruit ","Guatemala","Million dollars","2003","330.3"
"422","Fresh or chilled fruit ","Guatemala","Million dollars","2002","332.1"
"423","Fresh or chilled fruit ","Guatemala","Million dollars","2001","287.3"
"424","Fresh or chilled fruit ","Guatemala","Million dollars","2000","245.8"
"425","Fresh or chilled fruit ","Guatemala","Million dollars","1999","189"
"426","Fresh or chilled fruit ","Costa Rica","Million dollars","2023","1141.7"
"427","Fresh or chilled fruit ","Costa Rica","Million dollars","2022","1017"
"428","Fresh or chilled fruit ","Costa Rica","Million dollars","2021","998.2"
"429","Fresh or chilled fruit ","Costa Rica","Million dollars","2020","945.1"
"430","Fresh or chilled fruit ","Costa Rica","Million dollars","2019","939"
"431","Fresh or chilled fruit ","Costa Rica","Million dollars","2018","969.7"
"432","Fresh or chilled fruit ","Costa Rica","Million dollars","2017","1009"
"433","Fresh or chilled fruit ","Costa Rica","Million dollars","2016","942.9"
"434","Fresh or chilled fruit ","Costa Rica","Million dollars","2015","848.3"
"435","Fresh or chilled fruit ","Costa Rica","Million dollars","2014","964"
"436","Fresh or chilled fruit ","Costa Rica","Million dollars","2013","879.9"
"437","Fresh or chilled fruit ","Costa Rica","Million dollars","2012","837.9"
"438","Fresh or chilled fruit ","Costa Rica","Million dollars","2011","814"
"439","Fresh or chilled fruit ","Costa Rica","Million dollars","2010","793.5"
"440","Fresh or chilled fruit ","Costa Rica","Million dollars","2009","646.1"
"441","Fresh or chilled fruit ","Costa Rica","Million dollars","2008","683.8"
"442","Fresh or chilled fruit ","Costa Rica","Million dollars","2007","718.7"
"443","Fresh or chilled fruit ","Costa Rica","Million dollars","2006","729.2"
"444","Fresh or chilled fruit ","Costa Rica","Million dollars","2005","495"
"445","Fresh or chilled fruit ","Costa Rica","Million dollars","2004","472.6"
"446","Fresh or chilled fruit ","Costa Rica","Million dollars","2003","509.2"
"447","Fresh or chilled fruit ","Costa Rica","Million dollars","2002","474"
"448","Fresh or chilled fruit ","Costa Rica","Million dollars","2001","504.4"
"449","Fresh or chilled fruit ","Costa Rica","Million dollars","2000","478.5"
"450","Fresh or chilled fruit ","Costa Rica","Million dollars","1999","503.1"
"451","Fresh or chilled fruit ","Ecuador","Million dollars","2023","558.29999999999995"
"452","Fresh or chilled fruit ","Ecuador","Million dollars","2022","468.5"
"453","Fresh or chilled fruit ","Ecuador","Million dollars","2021","479.3"
"454","Fresh or chilled fruit ","Ecuador","Million dollars","2020","469.5"
"455","Fresh or chilled fruit ","Ecuador","Million dollars","2019","428"
"456","Fresh or chilled fruit ","Ecuador","Million dollars","2018","434.3"
"457","Fresh or chilled fruit ","Ecuador","Million dollars","2017","375.1"
"458","Fresh or chilled fruit ","Ecuador","Million dollars","2016","518.5"
"459","Fresh or chilled fruit ","Ecuador","Million dollars","2015","483.3"
"460","Fresh or chilled fruit ","Ecuador","Million dollars","2014","439.2"
"461","Fresh or chilled fruit ","Ecuador","Million dollars","2013","448.6"
"462","Fresh or chilled fruit ","Ecuador","Million dollars","2012","449.1"
"463","Fresh or chilled fruit ","Ecuador","Million dollars","2011","502.1"
"464","Fresh or chilled fruit ","Ecuador","Million dollars","2010","467.1"
"465","Fresh or chilled fruit ","Ecuador","Million dollars","2009","476.9"
"466","Fresh or chilled fruit ","Ecuador","Million dollars","2008","341.8"
"467","Fresh or chilled fruit ","Ecuador","Million dollars","2007","321.8"
"468","Fresh or chilled fruit ","Ecuador","Million dollars","2006","346.1"
"469","Fresh or chilled fruit ","Ecuador","Million dollars","2005","289.10000000000002"
"470","Fresh or chilled fruit ","Ecuador","Million dollars","2004","276.8"
"471","Fresh or chilled fruit ","Ecuador","Million dollars","2003","300.5"
"472","Fresh or chilled fruit ","Ecuador","Million dollars","2002","308.89999999999998"
"473","Fresh or chilled fruit ","Ecuador","Million dollars","2001","274.2"
"474","Fresh or chilled fruit ","Ecuador","Million dollars","2000","263.8"
"475","Fresh or chilled fruit ","Ecuador","Million dollars","1999","330.4"
"476","Fresh or chilled fruit ","Honduras","Million dollars","2023","388.7"
"477","Fresh or chilled fruit ","Honduras","Million dollars","2022","359.4"
"478","Fresh or chilled fruit ","Honduras","Million dollars","2021","261.7"
"479","Fresh or chilled fruit ","Honduras","Million dollars","2020","348"
"480","Fresh or chilled fruit ","Honduras","Million dollars","2019","377.4"
"481","Fresh or chilled fruit ","Honduras","Million dollars","2018","362.9"
"482","Fresh or chilled fruit ","Honduras","Million dollars","2017","353.6"
"483","Fresh or chilled fruit ","Honduras","Million dollars","2016","351.6"
"484","Fresh or chilled fruit ","Honduras","Million dollars","2015","303.39999999999998"
"485","Fresh or chilled fruit ","Honduras","Million dollars","2014","281.3"
"486","Fresh or chilled fruit ","Honduras","Million dollars","2013","279.3"
"487","Fresh or chilled fruit ","Honduras","Million dollars","2012","257.60000000000002"
"488","Fresh or chilled fruit ","Honduras","Million dollars","2011","238.6"
"489","Fresh or chilled fruit ","Honduras","Million dollars","2010","220"
"490","Fresh or chilled fruit ","Honduras","Million dollars","2009","201.4"
"491","Fresh or chilled fruit ","Honduras","Million dollars","2008","193.3"
"492","Fresh or chilled fruit ","Honduras","Million dollars","2007","174"
"493","Fresh or chilled fruit ","Honduras","Million dollars","2006","150.6"
"494","Fresh or chilled fruit ","Honduras","Million dollars","2005","161.80000000000001"
"495","Fresh or chilled fruit ","Honduras","Million dollars","2004","170.3"
"496","Fresh or chilled fruit ","Honduras","Million dollars","2003","149.69999999999999"
"497","Fresh or chilled fruit ","Honduras","Million dollars","2002","153.4"
"498","Fresh or chilled fruit ","Honduras","Million dollars","2001","146"
"499","Fresh or chilled fruit ","Honduras","Million dollars","2000","108.5"
"500","Fresh or chilled fruit ","Honduras","Million dollars","1999","50"
"501","Fresh or chilled fruit ","Colombia","Million dollars","2023","376"
"502","Fresh or chilled fruit ","Colombia","Million dollars","2022","342"
"503","Fresh or chilled fruit ","Colombia","Million dollars","2021","277.39999999999998"
"504","Fresh or chilled fruit ","Colombia","Million dollars","2020","228.9"
"505","Fresh or chilled fruit ","Colombia","Million dollars","2019","193"
"506","Fresh or chilled fruit ","Colombia","Million dollars","2018","209.7"
"507","Fresh or chilled fruit ","Colombia","Million dollars","2017","189.4"
"508","Fresh or chilled fruit ","Colombia","Million dollars","2016","174.2"
"509","Fresh or chilled fruit ","Colombia","Million dollars","2015","207.9"
"510","Fresh or chilled fruit ","Colombia","Million dollars","2014","222.2"
"511","Fresh or chilled fruit ","Colombia","Million dollars","2013","258.5"
"512","Fresh or chilled fruit ","Colombia","Million dollars","2012","246"
"513","Fresh or chilled fruit ","Colombia","Million dollars","2011","209"
"514","Fresh or chilled fruit ","Colombia","Million dollars","2010","266.7"
"515","Fresh or chilled fruit ","Colombia","Million dollars","2009","237.9"
"516","Fresh or chilled fruit ","Colombia","Million dollars","2008","209.9"
"517","Fresh or chilled fruit ","Colombia","Million dollars","2007","158.80000000000001"
"518","Fresh or chilled fruit ","Colombia","Million dollars","2006","194.6"
"519","Fresh or chilled fruit ","Colombia","Million dollars","2005","197"
"520","Fresh or chilled fruit ","Colombia","Million dollars","2004","166.4"
"521","Fresh or chilled fruit ","Colombia","Million dollars","2003","165.4"
"522","Fresh or chilled fruit ","Colombia","Million dollars","2002","186.6"
"523","Fresh or chilled fruit ","Colombia","Million dollars","2001","184.9"
"524","Fresh or chilled fruit ","Colombia","Million dollars","2000","220"
"525","Fresh or chilled fruit ","Colombia","Million dollars","1999","224"
"526","Fresh or chilled fruit ","Canada","Million dollars","2023","283.8"
"527","Fresh or chilled fruit ","Canada","Million dollars","2022","287.60000000000002"
"528","Fresh or chilled fruit ","Canada","Million dollars","2021","221.9"
"529","Fresh or chilled fruit ","Canada","Million dollars","2020","187.4"
"530","Fresh or chilled fruit ","Canada","Million dollars","2019","203.4"
"531","Fresh or chilled fruit ","Canada","Million dollars","2018","238.2"
"532","Fresh or chilled fruit ","Canada","Million dollars","2017","225"
"533","Fresh or chilled fruit ","Canada","Million dollars","2016","225.3"
"534","Fresh or chilled fruit ","Canada","Million dollars","2015","241.1"
"535","Fresh or chilled fruit ","Canada","Million dollars","2014","209.8"
"536","Fresh or chilled fruit ","Canada","Million dollars","2013","204.5"
"537","Fresh or chilled fruit ","Canada","Million dollars","2012","216.4"
"538","Fresh or chilled fruit ","Canada","Million dollars","2011","164.1"
"539","Fresh or chilled fruit ","Canada","Million dollars","2010","143.4"
"540","Fresh or chilled fruit ","Canada","Million dollars","2009","146.19999999999999"
"541","Fresh or chilled fruit ","Canada","Million dollars","2008","150.69999999999999"
"542","Fresh or chilled fruit ","Canada","Million dollars","2007","137.19999999999999"
"543","Fresh or chilled fruit ","Canada","Million dollars","2006","137.6"
"544","Fresh or chilled fruit ","Canada","Million dollars","2005","116.1"
"545","Fresh or chilled fruit ","Canada","Million dollars","2004","113.6"
"546","Fresh or chilled fruit ","Canada","Million dollars","2003","95.2"
"547","Fresh or chilled fruit ","Canada","Million dollars","2002","81.599999999999994"
"548","Fresh or chilled fruit ","Canada","Million dollars","2001","75.900000000000006"
"549","Fresh or chilled fruit ","Canada","Million dollars","2000","71.5"
"550","Fresh or chilled fruit ","Canada","Million dollars","1999","71.3"
"551","Fresh or chilled fruit ","South Africa","Million dollars","2023","177.5"
"552","Fresh or chilled fruit ","South Africa","Million dollars","2022","177.3"
"553","Fresh or chilled fruit ","South Africa","Million dollars","2021","128.6"
"554","Fresh or chilled fruit ","South Africa","Million dollars","2020","114.3"
"555","Fresh or chilled fruit ","South Africa","Million dollars","2019","69.7"
"556","Fresh or chilled fruit ","South Africa","Million dollars","2018","94.8"
"557","Fresh or chilled fruit ","South Africa","Million dollars","2017","74"
"558","Fresh or chilled fruit ","South Africa","Million dollars","2016","67.099999999999994"
"559","Fresh or chilled fruit ","South Africa","Million dollars","2015","75.099999999999994"
"560","Fresh or chilled fruit ","South Africa","Million dollars","2014","61.1"
"561","Fresh or chilled fruit ","South Africa","Million dollars","2013","70.2"
"562","Fresh or chilled fruit ","South Africa","Million dollars","2012","53"
"563","Fresh or chilled fruit ","South Africa","Million dollars","2011","50.5"
"564","Fresh or chilled fruit ","South Africa","Million dollars","2010","63.5"
"565","Fresh or chilled fruit ","South Africa","Million dollars","2009","44"
"566","Fresh or chilled fruit ","South Africa","Million dollars","2008","48.6"
"567","Fresh or chilled fruit ","South Africa","Million dollars","2007","56"
"568","Fresh or chilled fruit ","South Africa","Million dollars","2006","71.5"
"569","Fresh or chilled fruit ","South Africa","Million dollars","2005","52.7"
"570","Fresh or chilled fruit ","South Africa","Million dollars","2004","49"
"571","Fresh or chilled fruit ","South Africa","Million dollars","2003","45.6"
"572","Fresh or chilled fruit ","South Africa","Million dollars","2002","32.4"
"573","Fresh or chilled fruit ","South Africa","Million dollars","2001","30.9"
"574","Fresh or chilled fruit ","South Africa","Million dollars","2000","31.1"
"575","Fresh or chilled fruit ","South Africa","Million dollars","1999","38.299999999999997"
"576","Fresh or chilled fruit ","Rest of world","Million dollars","2023","1132.5"
"577","Fresh or chilled fruit ","Rest of world","Million dollars","2022","1125.9000000000001"
"578","Fresh or chilled fruit ","Rest of world","Million dollars","2021","1033.4000000000001"
"579","Fresh or chilled fruit ","Rest of world","Million dollars","2020","902.9"
"580","Fresh or chilled fruit ","Rest of world","Million dollars","2019","884.9"
"581","Fresh or chilled fruit ","Rest of world","Million dollars","2018","965.5"
"582","Fresh or chilled fruit ","Rest of world","Million dollars","2017","867.6"
"583","Fresh or chilled fruit ","Rest of world","Million dollars","2016","848.8"
"584","Fresh or chilled fruit ","Rest of world","Million dollars","2015","862.1"
"585","Fresh or chilled fruit ","Rest of world","Million dollars","2014","775.8"
"586","Fresh or chilled fruit ","Rest of world","Million dollars","2013","651.1"
"587","Fresh or chilled fruit ","Rest of world","Million dollars","2012","625.6"
"588","Fresh or chilled fruit ","Rest of world","Million dollars","2011","642"
"589","Fresh or chilled fruit ","Rest of world","Million dollars","2010","618.5"
"590","Fresh or chilled fruit ","Rest of world","Million dollars","2009","579.6"
"591","Fresh or chilled fruit ","Rest of world","Million dollars","2008","590"
"592","Fresh or chilled fruit ","Rest of world","Million dollars","2007","664.7"
"593","Fresh or chilled fruit ","Rest of world","Million dollars","2006","517.1"
"594","Fresh or chilled fruit ","Rest of world","Million dollars","2005","487.8"
"595","Fresh or chilled fruit ","Rest of world","Million dollars","2004","424.3"
"596","Fresh or chilled fruit ","Rest of world","Million dollars","2003","434.8"
"597","Fresh or chilled fruit ","Rest of world","Million dollars","2002","395.4"
"598","Fresh or chilled fruit ","Rest of world","Million dollars","2001","376"
"599","Fresh or chilled fruit ","Rest of world","Million dollars","2000","412"
"600","Fresh or chilled fruit ","Rest of world","Million dollars","1999","450.6"
"601","Fresh or chilled fruit ","World","Million dollars","2023","18987.5"
"602","Fresh or chilled fruit ","World","Million dollars","2022","18159"
"603","Fresh or chilled fruit ","World","Million dollars","2021","16516.5"
"604","Fresh or chilled fruit ","World","Million dollars","2020","14522.9"
"605","Fresh or chilled fruit ","World","Million dollars","2019","14504.4"
"606","Fresh or chilled fruit ","World","Million dollars","2018","13561"
"607","Fresh or chilled fruit ","World","Million dollars","2017","12990.1"
"608","Fresh or chilled fruit ","World","Million dollars","2016","11852.2"
"609","Fresh or chilled fruit ","World","Million dollars","2015","10646"
"610","Fresh or chilled fruit ","World","Million dollars","2014","9778.9"
"611","Fresh or chilled fruit ","World","Million dollars","2013","8758"
"612","Fresh or chilled fruit ","World","Million dollars","2012","7822.6"
"613","Fresh or chilled fruit ","World","Million dollars","2011","7435.6"
"614","Fresh or chilled fruit ","World","Million dollars","2010","7056.7"
"615","Fresh or chilled fruit ","World","Million dollars","2009","6262.5"
"616","Fresh or chilled fruit ","World","Million dollars","2008","5787.6"
"617","Fresh or chilled fruit ","World","Million dollars","2007","5564.7"
"618","Fresh or chilled fruit ","World","Million dollars","2006","4878.8"
"619","Fresh or chilled fruit ","World","Million dollars","2005","4432.2"
"620","Fresh or chilled fruit ","World","Million dollars","2004","3834.7"
"621","Fresh or chilled fruit ","World","Million dollars","2003","3574.8"
"622","Fresh or chilled fruit ","World","Million dollars","2002","3414.5"
"623","Fresh or chilled fruit ","World","Million dollars","2001","3177.6"
"624","Fresh or chilled fruit ","World","Million dollars","2000","3059.2"
"625","Fresh or chilled fruit ","World","Million dollars","1999","3149.3"
"626","Fresh or chilled fruit ","World (quantity)","1,000 metric tons","2023","12936.8"
"627","Fresh or chilled fruit ","World (quantity)","1,000 metric tons","2022","12643.4"
"628","Fresh or chilled fruit ","World (quantity)","1,000 metric tons","2021","12486.6"
"629","Fresh or chilled fruit ","World (quantity)","1,000 metric tons","2020","12056"
"630","Fresh or chilled fruit ","World (quantity)","1,000 metric tons","2019","11921.1"
"631","Fresh or chilled fruit ","World (quantity)","1,000 metric tons","2018","11987.3"
"632","Fresh or chilled fruit ","World (quantity)","1,000 metric tons","2017","11685.2"
"633","Fresh or chilled fruit ","World (quantity)","1,000 metric tons","2016","11270.5"
"634","Fresh or chilled fruit ","World (quantity)","1,000 metric tons","2015","10868"
"635","Fresh or chilled fruit ","World (quantity)","1,000 metric tons","2014","10371.299999999999"
"636","Fresh or chilled fruit ","World (quantity)","1,000 metric tons","2013","10045.700000000001"
"637","Fresh or chilled fruit ","World (quantity)","1,000 metric tons","2012","9371.7999999999993"
"638","Fresh or chilled fruit ","World (quantity)","1,000 metric tons","2011","8803"
"639","Fresh or chilled fruit ","World (quantity)","1,000 metric tons","2010","8544"
"640","Fresh or chilled fruit ","World (quantity)","1,000 metric tons","2009","7981"
"641","Fresh or chilled fruit ","World (quantity)","1,000 metric tons","2008","8146.7"
"642","Fresh or chilled fruit ","World (quantity)","1,000 metric tons","2007","8293.7000000000007"
"643","Fresh or chilled fruit ","World (quantity)","1,000 metric tons","2006","7591.7"
"644","Fresh or chilled fruit ","World (quantity)","1,000 metric tons","2005","7371.6"
"645","Fresh or chilled fruit ","World (quantity)","1,000 metric tons","2004","7181.3"
"646","Fresh or chilled fruit ","World (quantity)","1,000 metric tons","2003","7090.2"
"647","Fresh or chilled fruit ","World (quantity)","1,000 metric tons","2002","6914.7"
"648","Fresh or chilled fruit ","World (quantity)","1,000 metric tons","2001","6589.1"
"649","Fresh or chilled fruit ","World (quantity)","1,000 metric tons","2000","6748.7"
"650","Fresh or chilled fruit ","World (quantity)","1,000 metric tons","1999","6982.5"
"651","Bananas and plantains","Guatemala","Million dollars","2023","1082.7"
"652","Bananas and plantains","Guatemala","Million dollars","2022","1038.9000000000001"
"653","Bananas and plantains","Guatemala","Million dollars","2021","981.4"
"654","Bananas and plantains","Guatemala","Million dollars","2020","948.3"
"655","Bananas and plantains","Guatemala","Million dollars","2019","972"
"656","Bananas and plantains","Guatemala","Million dollars","2018","963.2"
"657","Bananas and plantains","Guatemala","Million dollars","2017","907.5"
"658","Bananas and plantains","Guatemala","Million dollars","2016","805.6"
"659","Bananas and plantains","Guatemala","Million dollars","2015","804.3"
"660","Bananas and plantains","Guatemala","Million dollars","2014","772.9"
"661","Bananas and plantains","Guatemala","Million dollars","2013","731.3"
"662","Bananas and plantains","Guatemala","Million dollars","2012","682.3"
"663","Bananas and plantains","Guatemala","Million dollars","2011","625"
"664","Bananas and plantains","Guatemala","Million dollars","2010","463.5"
"665","Bananas and plantains","Guatemala","Million dollars","2009","447.9"
"666","Bananas and plantains","Guatemala","Million dollars","2008","375.3"
"667","Bananas and plantains","Guatemala","Million dollars","2007","309.10000000000002"
"668","Bananas and plantains","Guatemala","Million dollars","2006","248.1"
"669","Bananas and plantains","Guatemala","Million dollars","2005","281.8"
"670","Bananas and plantains","Guatemala","Million dollars","2004","271.89999999999998"
"671","Bananas and plantains","Guatemala","Million dollars","2003","259.89999999999998"
"672","Bananas and plantains","Guatemala","Million dollars","2002","258.10000000000002"
"673","Bananas and plantains","Guatemala","Million dollars","2001","234.9"
"674","Bananas and plantains","Guatemala","Million dollars","2000","185.5"
"675","Bananas and plantains","Guatemala","Million dollars","1999","140.5"
"676","Bananas and plantains","Ecuador","Million dollars","2023","449.4"
"677","Bananas and plantains","Ecuador","Million dollars","2022","352.5"
"678","Bananas and plantains","Ecuador","Million dollars","2021","369.7"
"679","Bananas and plantains","Ecuador","Million dollars","2020","381.1"
"680","Bananas and plantains","Ecuador","Million dollars","2019","366.5"
"681","Bananas and plantains","Ecuador","Million dollars","2018","372.2"
"682","Bananas and plantains","Ecuador","Million dollars","2017","323.7"
"683","Bananas and plantains","Ecuador","Million dollars","2016","460.4"
"684","Bananas and plantains","Ecuador","Million dollars","2015","438.6"
"685","Bananas and plantains","Ecuador","Million dollars","2014","399.1"
"686","Bananas and plantains","Ecuador","Million dollars","2013","400.6"
"687","Bananas and plantains","Ecuador","Million dollars","2012","407.1"
"688","Bananas and plantains","Ecuador","Million dollars","2011","466"
"689","Bananas and plantains","Ecuador","Million dollars","2010","435.3"
"690","Bananas and plantains","Ecuador","Million dollars","2009","438.1"
"691","Bananas and plantains","Ecuador","Million dollars","2008","313.10000000000002"
"692","Bananas and plantains","Ecuador","Million dollars","2007","289.3"
"693","Bananas and plantains","Ecuador","Million dollars","2006","314.2"
"694","Bananas and plantains","Ecuador","Million dollars","2005","262.39999999999998"
"695","Bananas and plantains","Ecuador","Million dollars","2004","251.2"
"696","Bananas and plantains","Ecuador","Million dollars","2003","274.2"
"697","Bananas and plantains","Ecuador","Million dollars","2002","291.2"
"698","Bananas and plantains","Ecuador","Million dollars","2001","261.8"
"699","Bananas and plantains","Ecuador","Million dollars","2000","249.5"
"700","Bananas and plantains","Ecuador","Million dollars","1999","320"
"701","Bananas and plantains","Costa Rica","Million dollars","2023","434.6"
"702","Bananas and plantains","Costa Rica","Million dollars","2022","359.5"
"703","Bananas and plantains","Costa Rica","Million dollars","2021","394.7"
"704","Bananas and plantains","Costa Rica","Million dollars","2020","410"
"705","Bananas and plantains","Costa Rica","Million dollars","2019","391.7"
"706","Bananas and plantains","Costa Rica","Million dollars","2018","403.8"
"707","Bananas and plantains","Costa Rica","Million dollars","2017","445.2"
"708","Bananas and plantains","Costa Rica","Million dollars","2016","386.9"
"709","Bananas and plantains","Costa Rica","Million dollars","2015","325.89999999999998"
"710","Bananas and plantains","Costa Rica","Million dollars","2014","395.9"
"711","Bananas and plantains","Costa Rica","Million dollars","2013","379"
"712","Bananas and plantains","Costa Rica","Million dollars","2012","383.1"
"713","Bananas and plantains","Costa Rica","Million dollars","2011","385.9"
"714","Bananas and plantains","Costa Rica","Million dollars","2010","339.4"
"715","Bananas and plantains","Costa Rica","Million dollars","2009","215.4"
"716","Bananas and plantains","Costa Rica","Million dollars","2008","259.2"
"717","Bananas and plantains","Costa Rica","Million dollars","2007","295.39999999999998"
"718","Bananas and plantains","Costa Rica","Million dollars","2006","281.60000000000002"
"719","Bananas and plantains","Costa Rica","Million dollars","2005","234.3"
"720","Bananas and plantains","Costa Rica","Million dollars","2004","243.6"
"721","Bananas and plantains","Costa Rica","Million dollars","2003","273.8"
"722","Bananas and plantains","Costa Rica","Million dollars","2002","249.9"
"723","Bananas and plantains","Costa Rica","Million dollars","2001","312.60000000000002"
"724","Bananas and plantains","Costa Rica","Million dollars","2000","326.39999999999998"
"725","Bananas and plantains","Costa Rica","Million dollars","1999","363.8"
"726","Bananas and plantains","Colombia","Million dollars","2023","263.10000000000002"
"727","Bananas and plantains","Colombia","Million dollars","2022","224.3"
"728","Bananas and plantains","Colombia","Million dollars","2021","227.1"
"729","Bananas and plantains","Colombia","Million dollars","2020","201.3"
"730","Bananas and plantains","Colombia","Million dollars","2019","172.9"
"731","Bananas and plantains","Colombia","Million dollars","2018","193.7"
"732","Bananas and plantains","Colombia","Million dollars","2017","180.8"
"733","Bananas and plantains","Colombia","Million dollars","2016","167.5"
"734","Bananas and plantains","Colombia","Million dollars","2015","202.4"
"735","Bananas and plantains","Colombia","Million dollars","2014","215"
"736","Bananas and plantains","Colombia","Million dollars","2013","255.9"
"737","Bananas and plantains","Colombia","Million dollars","2012","244.4"
"738","Bananas and plantains","Colombia","Million dollars","2011","206.6"
"739","Bananas and plantains","Colombia","Million dollars","2010","264.39999999999998"
"740","Bananas and plantains","Colombia","Million dollars","2009","237.4"
"741","Bananas and plantains","Colombia","Million dollars","2008","208.2"
"742","Bananas and plantains","Colombia","Million dollars","2007","156.6"
"743","Bananas and plantains","Colombia","Million dollars","2006","192.5"
"744","Bananas and plantains","Colombia","Million dollars","2005","195.9"
"745","Bananas and plantains","Colombia","Million dollars","2004","165"
"746","Bananas and plantains","Colombia","Million dollars","2003","164.4"
"747","Bananas and plantains","Colombia","Million dollars","2002","186.6"
"748","Bananas and plantains","Colombia","Million dollars","2001","184.7"
"749","Bananas and plantains","Colombia","Million dollars","2000","219.8"
"750","Bananas and plantains","Colombia","Million dollars","1999","223.7"
"751","Bananas and plantains","Honduras","Million dollars","2023","229.2"
"752","Bananas and plantains","Honduras","Million dollars","2022","240.5"
"753","Bananas and plantains","Honduras","Million dollars","2021","135.6"
"754","Bananas and plantains","Honduras","Million dollars","2020","209.9"
"755","Bananas and plantains","Honduras","Million dollars","2019","216.5"
"756","Bananas and plantains","Honduras","Million dollars","2018","227.2"
"757","Bananas and plantains","Honduras","Million dollars","2017","222.6"
"758","Bananas and plantains","Honduras","Million dollars","2016","233.1"
"759","Bananas and plantains","Honduras","Million dollars","2015","243"
"760","Bananas and plantains","Honduras","Million dollars","2014","223.3"
"761","Bananas and plantains","Honduras","Million dollars","2013","221.8"
"762","Bananas and plantains","Honduras","Million dollars","2012","201"
"763","Bananas and plantains","Honduras","Million dollars","2011","182.5"
"764","Bananas and plantains","Honduras","Million dollars","2010","175.8"
"765","Bananas and plantains","Honduras","Million dollars","2009","157.1"
"766","Bananas and plantains","Honduras","Million dollars","2008","153.5"
"767","Bananas and plantains","Honduras","Million dollars","2007","137.1"
"768","Bananas and plantains","Honduras","Million dollars","2006","116.6"
"769","Bananas and plantains","Honduras","Million dollars","2005","119.8"
"770","Bananas and plantains","Honduras","Million dollars","2004","128.6"
"771","Bananas and plantains","Honduras","Million dollars","2003","111.5"
"772","Bananas and plantains","Honduras","Million dollars","2002","119.7"
"773","Bananas and plantains","Honduras","Million dollars","2001","109.9"
"774","Bananas and plantains","Honduras","Million dollars","2000","76.099999999999994"
"775","Bananas and plantains","Honduras","Million dollars","1999","20.100000000000001"
"776","Bananas and plantains","Mexico","Million dollars","2023","200.4"
"777","Bananas and plantains","Mexico","Million dollars","2022","219.3"
"778","Bananas and plantains","Mexico","Million dollars","2021","211.8"
"779","Bananas and plantains","Mexico","Million dollars","2020","204.3"
"780","Bananas and plantains","Mexico","Million dollars","2019","215.3"
"781","Bananas and plantains","Mexico","Million dollars","2018","205"
"782","Bananas and plantains","Mexico","Million dollars","2017","168.7"
"783","Bananas and plantains","Mexico","Million dollars","2016","128.19999999999999"
"784","Bananas and plantains","Mexico","Million dollars","2015","134.1"
"785","Bananas and plantains","Mexico","Million dollars","2014","121.2"
"786","Bananas and plantains","Mexico","Million dollars","2013","121.6"
"787","Bananas and plantains","Mexico","Million dollars","2012","97.6"
"788","Bananas and plantains","Mexico","Million dollars","2011","64.8"
"789","Bananas and plantains","Mexico","Million dollars","2010","62"
"790","Bananas and plantains","Mexico","Million dollars","2009","50.8"
"791","Bananas and plantains","Mexico","Million dollars","2008","33"
"792","Bananas and plantains","Mexico","Million dollars","2007","14.5"
"793","Bananas and plantains","Mexico","Million dollars","2006","17.8"
"794","Bananas and plantains","Mexico","Million dollars","2005","11.7"
"795","Bananas and plantains","Mexico","Million dollars","2004","11.7"
"796","Bananas and plantains","Mexico","Million dollars","2003","11.6"
"797","Bananas and plantains","Mexico","Million dollars","2002","13.7"
"798","Bananas and plantains","Mexico","Million dollars","2001","18.8"
"799","Bananas and plantains","Mexico","Million dollars","2000","23.9"
"800","Bananas and plantains","Mexico","Million dollars","1999","40.1"
"801","Bananas and plantains","Rest of world","Million dollars","2023","66.5"
"802","Bananas and plantains","Rest of world","Million dollars","2022","69"
"803","Bananas and plantains","Rest of world","Million dollars","2021","102.3"
"804","Bananas and plantains","Rest of world","Million dollars","2020","71.2"
"805","Bananas and plantains","Rest of world","Million dollars","2019","68.099999999999994"
"806","Bananas and plantains","Rest of world","Million dollars","2018","70.7"
"807","Bananas and plantains","Rest of world","Million dollars","2017","57.8"
"808","Bananas and plantains","Rest of world","Million dollars","2016","75.400000000000006"
"809","Bananas and plantains","Rest of world","Million dollars","2015","84.8"
"810","Bananas and plantains","Rest of world","Million dollars","2014","66.5"
"811","Bananas and plantains","Rest of world","Million dollars","2013","50.9"
"812","Bananas and plantains","Rest of world","Million dollars","2012","68.900000000000006"
"813","Bananas and plantains","Rest of world","Million dollars","2011","54.1"
"814","Bananas and plantains","Rest of world","Million dollars","2010","48.6"
